row_index,split
125003,train
125004,train
125005,train
125006,train
125007,train
125008,train
125009,test
125010,train
125011,train
125012,test
125013,train
125014,train
125015,train
125016,train
125017,valid
125018,test
125019,valid
125020,train
125021,test
125022,train
125023,train
125024,train
125025,train
125026,train
125027,train
125028,test
125029,test
125030,train
125031,train
125032,test
125033,train
125034,test
125035,train
125036,valid
125037,train
125038,valid
125039,test
125040,train
125041,test
125042,train
125043,valid
125044,train
125045,valid
125046,train
125047,valid
125048,train
125049,test
125050,test
125051,valid
125052,train
125053,train
125054,test
125055,train
125056,train
125057,train
125058,train
125059,train
125060,train
125061,train
125062,train
125063,test
125064,valid
125065,train
125066,test
125067,train
125068,train
125069,train
125070,test
125071,train
125072,train
125073,train
125074,train
125075,test
125076,train
125077,valid
125078,train
125079,test
125080,test
125081,train
125082,train
125083,train
125084,train
125085,test
125086,train
125087,test
125088,train
125089,train
125090,train
125091,train
125092,train
125093,train
125094,train
125095,train
125096,valid
125097,train
125098,train
125099,test
125100,train
125101,train
125102,train
125103,valid
125104,train
125105,valid
125106,train
125107,valid
125108,train
125109,test
125110,valid
125111,train
125112,train
125113,train
125114,train
125115,train
125116,train
125117,test
125118,test
125119,test
125120,train
125121,train
125122,valid
125123,train
125124,train
125125,train
125126,train
125127,train
125128,train
125129,test
125130,train
125131,train
125132,valid
125133,train
125134,train
125135,valid
125136,train
125137,train
125138,train
125139,train
125140,train
125141,train
125142,valid
125143,test
125144,train
125145,valid
125146,train
125147,test
125148,valid
125149,train
125150,train
125151,test
125152,valid
125153,train
125154,test
125155,valid
125156,train
125157,valid
125158,valid
125159,valid
125160,train
125161,train
125162,train
125163,train
125164,test
125165,valid
125166,valid
125167,train
125168,train
125169,train
125170,train
125171,train
125172,train
125173,valid
125174,train
125175,train
125176,train
125177,valid
125178,train
125179,test
125180,test
125181,train
125182,test
125183,train
125184,train
125185,test
125186,train
125187,valid
125188,train
125189,train
125190,train
125191,train
125192,test
125193,train
125194,train
125195,train
125196,valid
125197,train
125198,train
125199,train
125200,test
125201,train
125202,train
125203,valid
125204,valid
125205,valid
125206,valid
125207,train
125208,valid
125209,train
125210,test
125211,test
125212,test
125213,test
125214,train
125215,test
125216,train
125217,train
125218,valid
125219,train
125220,train
125221,train
125222,valid
125223,train
125224,train
125225,train
125226,test
125227,train
125228,train
125229,train
125230,train
125231,train
125232,test
125233,test
125234,train
125235,train
125236,train
125237,test
125238,test
125239,train
125240,train
125241,valid
125242,test
125243,train
125244,train
125245,train
125246,valid
125247,valid
125248,test
125249,train
125250,valid
125251,train
125252,train
125253,train
125254,train
125255,valid
125256,train
125257,train
125258,train
125259,train
125260,valid
125261,train
125262,train
125263,train
125264,valid
125265,valid
125266,train
125267,valid
125268,test
125269,train
125270,train
125271,train
125272,valid
125273,train
125274,test
125275,train
125276,train
125277,valid
125278,test
125279,test
125280,valid
125281,train
125282,train
125283,valid
125284,train
125285,valid
125286,valid
125287,train
125288,valid
125289,valid
125290,test
125291,train
125292,test
125293,test
125294,test
125295,train
125296,train
125297,test
125298,test
125299,train
125300,test
125301,valid
125302,train
125303,train
125304,train
125305,train
125306,train
125307,valid
125308,valid
125309,train
125310,train
125311,train
125312,test
125313,train
125314,train
125315,train
125316,train
125317,train
125318,test
125319,test
125320,train
125321,test
125322,train
125323,valid
125324,train
125325,valid
125326,train
125327,train
125328,train
125329,train
125330,train
125331,valid
125332,valid
125333,valid
125334,train
125335,train
125336,valid
125337,train
125338,train
125339,train
125340,test
125341,test
125342,train
125343,valid
125344,train
125345,train
125346,train
125347,train
125348,valid
125349,train
125350,test
125351,valid
125352,train
125353,train
125354,test
125355,train
125356,train
125357,train
125358,valid
125359,train
125360,valid
125361,train
125362,valid
125363,train
125364,valid
125365,test
125366,test
125367,train
125368,train
125369,train
125370,train
125371,train
125372,train
125373,test
125374,train
125375,test
125376,train
125377,valid
125378,test
125379,valid
125380,test
125381,valid
125382,train
125383,valid
125384,test
125385,test
125386,train
125387,train
125388,test
125389,test
125390,train
125391,train
125392,valid
125393,train
125394,train
125395,train
125396,train
125397,train
125398,train
125399,train
125400,test
125401,valid
125402,train
125403,test
125404,valid
125405,test
125406,test
125407,test
125408,valid
125409,train
125410,train
125411,train
125412,test
125413,test
125414,valid
125415,train
125416,test
125417,train
125418,train
125419,train
125420,test
125421,test
125422,train
125423,valid
125424,test
125425,train
125426,valid
125427,train
125428,train
125429,train
125430,train
125431,train
125432,train
125433,train
125434,train
125435,test
125436,train
125437,test
125438,train
125439,train
125440,train
125441,train
125442,train
125443,valid
125444,train
125445,test
125446,train
125447,train
125448,train
125449,train
125450,train
125451,train
125452,train
125453,train
125454,test
125455,train
125456,valid
125457,train
125458,valid
125459,test
125460,test
125461,train
125462,test
125463,train
125464,train
125465,test
125466,train
125467,train
125468,train
125469,train
125470,train
125471,test
125472,valid
125473,test
125474,train
125475,train
125476,train
125477,train
125478,train
125479,test
125480,train
125481,train
125482,valid
125483,train
125484,train
125485,train
125486,train
125487,valid
125488,train
125489,train
125490,train
125491,train
125492,train
125493,train
125494,train
125495,test
125496,train
125497,test
125498,valid
125499,train
125500,test
125501,train
125502,test
125503,test
125504,valid
125505,train
125506,train
125507,train
125508,train
125509,test
125510,train
125511,test
125512,valid
125513,train
125514,test
125515,test
125516,valid
125517,test
125518,train
125519,valid
125520,train
125521,test
125522,valid
125523,train
125524,train
125525,test
125526,valid
125527,train
125528,train
125529,train
125530,valid
125531,train
125532,test
125533,test
125534,train
125535,valid
125536,train
125537,valid
125538,valid
125539,valid
125540,train
125541,train
125542,test
125543,test
125544,valid
125545,train
125546,test
125547,train
125548,train
125549,test
125550,test
125551,train
125552,train
125553,train
125554,test
125555,valid
125556,valid
125557,train
125558,train
125559,test
125560,train
125561,test
125562,test
125563,train
125564,valid
125565,train
125566,test
125567,test
125568,test
125569,valid
125570,valid
125571,test
125572,train
125573,valid
125574,train
125575,train
125576,train
125577,train
125578,valid
125579,train
125580,valid
125581,valid
125582,test
125583,train
125584,train
125585,train
125586,train
125587,train
125588,train
125589,train
125590,train
125591,valid
125592,test
125593,train
125594,train
125595,train
125596,test
125597,valid
125598,train
125599,test
125600,valid
125601,train
125602,train
125603,train
125604,train
125605,train
125606,train
125607,train
125608,valid
125609,test
125610,train
125611,train
125612,train
125613,train
125614,valid
125615,test
125616,train
125617,test
125618,train
125619,test
125620,test
125621,train
125622,train
125623,test
125624,test
125625,test
125626,test
125627,test
125628,train
125629,train
125630,valid
125631,test
125632,valid
125633,test
125634,test
125635,train
125636,train
125637,test
125638,valid
125639,train
125640,train
125641,train
125642,train
125643,train
125644,train
125645,train
125646,train
125647,train
125648,train
125649,train
125650,train
125651,valid
125652,valid
125653,valid
125654,train
125655,test
125656,test
125657,train
125658,train
125659,train
125660,train
125661,train
125662,valid
125663,test
125664,train
125665,train
125666,train
125667,train
125668,train
125669,train
125670,test
125671,valid
125672,train
125673,train
125674,test
125675,train
125676,valid
125677,train
125678,valid
125679,train
125680,train
125681,test
125682,train
125683,train
125684,train
125685,train
125686,train
125687,test
125688,train
125689,test
125690,valid
125691,train
125692,train
125693,valid
125694,train
125695,test
125696,train
125697,train
125698,valid
125699,test
125700,train
125701,train
125702,train
125703,train
125704,valid
125705,test
125706,train
125707,train
125708,valid
125709,test
125710,train
125711,train
125712,train
125713,train
125714,train
125715,train
125716,train
125717,train
125718,valid
125719,train
125720,train
125721,test
125722,train
125723,valid
125724,train
125725,train
125726,train
125727,train
125728,valid
125729,valid
125730,train
125731,train
125732,train
125733,train
125734,train
125735,test
125736,train
125737,test
125738,train
125739,train
125740,train
125741,train
125742,valid
125743,train
125744,train
125745,valid
125746,valid
125747,test
125748,train
125749,test
125750,test
125751,train
125752,train
125753,train
125754,train
125755,valid
125756,train
125757,test
125758,valid
125759,train
125760,test
125761,train
125762,train
125763,train
125764,train
125765,test
125766,test
125767,test
125768,train
125769,train
125770,valid
125771,train
125772,valid
125773,train
125774,train
125775,train
125776,test
125777,test
125778,train
125779,train
125780,train
125781,train
125782,test
125783,train
125784,test
125785,valid
125786,train
125787,train
125788,train
125789,test
125790,train
125791,test
125792,test
125793,valid
125794,train
125795,test
125796,train
125797,train
125798,train
125799,train
125800,train
125801,train
125802,valid
125803,test
125804,test
125805,valid
125806,train
125807,test
125808,train
125809,train
125810,train
125811,train
125812,train
125813,valid
125814,test
125815,test
125816,train
125817,test
125818,test
125819,train
125820,train
125821,test
125822,train
125823,train
125824,train
125825,train
125826,train
125827,valid
125828,train
125829,train
125830,train
125831,valid
125832,train
125833,train
125834,train
125835,test
125836,valid
125837,valid
125838,train
125839,train
125840,test
125841,test
125842,train
125843,train
125844,train
125845,test
125846,train
125847,test
125848,train
125849,valid
125850,train
125851,test
125852,valid
125853,train
125854,train
125855,train
125856,test
125857,train
125858,train
125859,valid
125860,test
125861,train
125862,valid
125863,train
125864,test
125865,train
125866,valid
125867,train
125868,train
125869,train
125870,test
125871,train
125872,train
125873,train
125874,valid
125875,train
125876,train
125877,train
125878,test
125879,train
125880,train
125881,test
125882,test
125883,train
125884,train
125885,train
125886,train
125887,valid
125888,test
125889,train
125890,test
125891,valid
125892,test
125893,train
125894,train
125895,valid
125896,train
125897,train
125898,valid
125899,test
125900,valid
125901,test
125902,valid
125903,test
125904,valid
125905,valid
125906,test
125907,train
125908,train
125909,train
125910,train
125911,train
125912,train
125913,train
125914,train
125915,train
125916,valid
125917,train
125918,train
125919,test
125920,test
125921,train
125922,train
125923,test
125924,valid
125925,valid
125926,test
125927,test
125928,train
125929,valid
125930,test
125931,valid
125932,train
125933,train
125934,test
125935,train
125936,train
125937,train
125938,train
125939,train
125940,train
125941,test
125942,train
125943,train
125944,train
125945,valid
125946,train
125947,train
125948,valid
125949,train
125950,train
125951,valid
125952,train
125953,train
125954,valid
125955,valid
125956,test
125957,valid
125958,test
125959,train
125960,valid
125961,train
125962,train
125963,train
125964,train
125965,train
125966,train
125967,valid
125968,train
125969,train
125970,train
125971,valid
125972,valid
125973,train
125974,train
125975,valid
125976,train
125977,train
125978,valid
125979,train
125980,test
125981,test
125982,train
125983,train
125984,valid
125985,train
125986,train
125987,train
125988,test
125989,valid
125990,test
125991,train
125992,train
125993,train
125994,train
125995,test
125996,train
125997,test
125998,train
125999,train
126000,train
126001,train
126002,train
126003,train
126004,test
126005,test
126006,train
126007,train
126008,train
126009,valid
126010,valid
126011,train
126012,train
126013,valid
126014,train
126015,train
126016,train
126017,valid
126018,train
126019,valid
126020,train
126021,test
126022,test
126023,valid
126024,valid
126025,train
126026,train
126027,train
126028,train
126029,train
126030,test
126031,train
126032,valid
126033,train
126034,valid
126035,test
126036,train
126037,test
126038,valid
126039,train
126040,valid
126041,test
126042,train
126043,train
126044,test
126045,train
126046,valid
126047,valid
126048,train
126049,train
126050,train
126051,train
126052,test
126053,train
126054,train
126055,test
126056,test
126057,valid
126058,valid
126059,train
126060,train
126061,test
126062,train
126063,train
126064,train
126065,train
126066,test
126067,train
126068,valid
126069,train
126070,train
126071,test
126072,train
126073,train
126074,test
126075,test
126076,valid
126077,train
126078,test
126079,valid
126080,valid
126081,test
126082,test
126083,train
126084,valid
126085,test
126086,train
126087,train
126088,test
126089,train
126090,train
126091,train
126092,valid
126093,valid
126094,train
126095,train
126096,train
126097,train
126098,test
126099,train
126100,valid
126101,train
126102,train
126103,train
126104,test
126105,test
126106,valid
126107,train
126108,test
126109,train
126110,train
126111,train
126112,train
126113,test
126114,train
126115,train
126116,test
126117,train
126118,train
126119,valid
126120,train
126121,train
126122,test
126123,valid
126124,train
126125,train
126126,test
126127,test
126128,train
126129,train
126130,train
126131,train
126132,train
126133,train
126134,test
126135,valid
126136,valid
126137,train
126138,train
126139,valid
126140,test
126141,valid
126142,train
126143,test
126144,valid
126145,train
126146,valid
126147,valid
126148,valid
126149,valid
126150,test
126151,train
126152,train
126153,test
126154,test
126155,train
126156,train
126157,test
126158,train
126159,train
126160,train
126161,test
126162,test
126163,valid
126164,valid
126165,test
126166,train
126167,train
126168,train
126169,train
126170,train
126171,train
126172,valid
126173,train
126174,train
126175,train
126176,train
126177,test
126178,train
126179,train
126180,valid
126181,train
126182,valid
126183,valid
126184,valid
126185,train
126186,train
126187,train
126188,train
126189,train
126190,train
126191,train
126192,valid
126193,train
126194,train
126195,train
126196,valid
126197,train
126198,test
126199,test
126200,train
126201,train
126202,train
126203,valid
126204,valid
126205,train
126206,train
126207,train
126208,train
126209,train
126210,train
126211,train
126212,train
126213,train
126214,valid
126215,test
126216,train
126217,test
126218,train
126219,train
126220,train
126221,test
126222,test
126223,train
126224,valid
126225,valid
126226,train
126227,valid
126228,test
126229,valid
126230,valid
126231,train
126232,train
126233,train
126234,valid
126235,train
126236,train
126237,train
126238,train
126239,valid
126240,valid
126241,test
126242,train
126243,test
126244,train
126245,train
126246,test
126247,test
126248,valid
126249,valid
126250,train
126251,test
126252,test
126253,train
126254,train
126255,train
126256,test
126257,train
126258,train
126259,test
126260,train
126261,test
126262,train
126263,train
126264,train
126265,train
126266,train
126267,train
126268,train
126269,valid
126270,train
126271,valid
126272,valid
126273,valid
126274,train
126275,train
126276,train
126277,train
126278,valid
126279,train
126280,train
126281,train
126282,test
126283,train
126284,train
126285,train
126286,test
126287,test
126288,train
126289,train
126290,train
126291,train
126292,train
126293,test
126294,valid
126295,train
126296,train
126297,test
126298,test
126299,valid
126300,test
126301,test
126302,valid
126303,train
126304,valid
126305,train
126306,train
126307,train
126308,train
126309,train
126310,train
126311,valid
126312,train
126313,test
126314,train
126315,valid
126316,test
126317,train
126318,train
126319,train
126320,train
126321,test
126322,valid
126323,test
126324,train
126325,valid
126326,train
126327,test
126328,train
126329,train
126330,train
126331,test
126332,train
126333,train
126334,valid
126335,train
126336,test
126337,train
126338,test
126339,test
126340,valid
126341,valid
126342,valid
126343,train
126344,train
126345,test
126346,train
126347,train
126348,test
126349,valid
126350,train
126351,valid
126352,train
126353,test
126354,test
126355,test
126356,train
126357,train
126358,train
126359,test
126360,train
126361,valid
126362,train
126363,train
126364,train
126365,train
126366,train
126367,train
126368,test
126369,valid
126370,valid
126371,train
126372,train
126373,valid
126374,train
126375,valid
126376,train
126377,valid
126378,train
126379,test
126380,valid
126381,train
126382,test
126383,train
126384,train
126385,valid
126386,train
126387,train
126388,test
126389,test
126390,train
126391,train
126392,train
126393,valid
126394,train
126395,train
126396,test
126397,valid
126398,train
126399,train
126400,train
126401,test
126402,valid
126403,train
126404,valid
126405,test
126406,valid
126407,test
126408,train
126409,train
126410,train
126411,test
126412,train
126413,train
126414,valid
126415,test
126416,valid
126417,valid
126418,train
126419,test
126420,train
126421,train
126422,test
126423,train
126424,train
126425,valid
126426,train
126427,valid
126428,train
126429,train
126430,train
126431,train
126432,train
126433,train
126434,train
126435,valid
126436,train
126437,train
126438,valid
126439,valid
126440,train
126441,test
126442,train
126443,train
126444,valid
126445,test
126446,test
126447,train
126448,valid
126449,test
126450,train
126451,valid
126452,train
126453,train
126454,train
126455,valid
126456,test
126457,valid
126458,train
126459,train
126460,train
126461,test
126462,train
126463,valid
126464,train
126465,train
126466,train
126467,train
126468,train
126469,test
126470,train
126471,train
126472,train
126473,train
126474,train
126475,valid
126476,train
126477,test
126478,test
126479,train
126480,train
126481,train
126482,train
126483,train
126484,test
126485,valid
126486,valid
126487,train
126488,train
126489,valid
126490,train
126491,test
126492,train
126493,valid
126494,train
126495,train
126496,test
126497,valid
126498,train
126499,train
126500,valid
126501,train
126502,valid
126503,valid
126504,train
126505,train
126506,valid
126507,train
126508,train
126509,train
126510,train
126511,train
126512,train
126513,train
126514,valid
126515,train
126516,train
126517,train
126518,valid
126519,train
126520,train
126521,train
126522,train
126523,train
126524,valid
126525,train
126526,train
126527,train
126528,train
126529,test
126530,test
126531,test
126532,valid
126533,train
126534,train
126535,train
126536,test
126537,train
126538,train
126539,train
126540,train
126541,valid
126542,valid
126543,train
126544,train
126545,test
126546,train
126547,train
126548,test
126549,train
126550,train
126551,valid
126552,valid
126553,train
126554,test
126555,train
126556,train
126557,train
126558,test
126559,train
126560,test
126561,train
126562,train
126563,valid
126564,test
126565,train
126566,train
126567,train
126568,test
126569,valid
126570,train
126571,train
126572,train
126573,valid
126574,test
126575,train
126576,train
126577,valid
126578,test
126579,test
126580,valid
126581,valid
126582,train
126583,train
126584,train
126585,train
126586,valid
126587,valid
126588,test
126589,valid
126590,valid
126591,train
126592,valid
126593,train
126594,test
126595,train
126596,train
126597,test
126598,train
126599,train
126600,test
126601,train
126602,train
126603,train
126604,valid
126605,train
126606,valid
126607,train
126608,train
126609,train
126610,valid
126611,valid
126612,train
126613,test
126614,train
126615,train
126616,train
126617,train
126618,test
126619,train
126620,test
126621,test
126622,train
126623,test
126624,train
126625,train
126626,test
126627,train
126628,train
126629,test
126630,valid
126631,train
126632,train
126633,train
126634,train
126635,test
126636,train
126637,train
126638,train
126639,train
126640,valid
126641,train
126642,train
126643,train
126644,train
126645,valid
126646,valid
126647,train
126648,train
126649,train
126650,test
126651,valid
126652,train
126653,train
126654,test
126655,train
126656,valid
126657,train
126658,train
126659,valid
126660,train
126661,test
126662,train
126663,train
126664,test
126665,valid
126666,valid
126667,train
126668,train
126669,train
126670,train
126671,valid
126672,train
126673,valid
126674,test
126675,train
126676,train
126677,train
126678,test
126679,valid
126680,train
126681,train
126682,test
126683,train
126684,train
126685,train
126686,test
126687,train
126688,valid
126689,train
126690,train
126691,train
126692,train
126693,train
126694,test
126695,valid
126696,valid
126697,train
126698,train
126699,valid
126700,test
126701,train
126702,valid
126703,train
126704,valid
126705,test
126706,train
126707,valid
126708,train
126709,train
126710,train
126711,valid
126712,train
126713,train
126714,test
126715,valid
126716,train
126717,train
126718,test
126719,train
126720,train
126721,train
126722,valid
126723,test
126724,valid
126725,train
126726,train
126727,train
126728,train
126729,train
126730,train
126731,valid
126732,train
126733,test
126734,train
126735,train
126736,valid
126737,valid
126738,test
126739,train
126740,train
126741,train
126742,test
126743,test
126744,train
126745,valid
126746,train
126747,train
126748,test
126749,test
126750,train
126751,test
126752,valid
126753,train
126754,test
126755,train
126756,train
126757,valid
126758,valid
126759,test
126760,train
126761,train
126762,valid
126763,train
126764,train
126765,train
126766,valid
126767,train
126768,test
126769,train
126770,test
126771,train
126772,train
126773,train
126774,valid
126775,train
126776,train
126777,test
126778,valid
126779,train
126780,valid
126781,train
126782,train
126783,train
126784,train
126785,train
126786,train
126787,test
126788,test
126789,train
126790,test
126791,train
126792,train
126793,train
126794,test
126795,train
126796,valid
126797,train
126798,train
126799,train
126800,train
126801,test
126802,train
126803,valid
126804,train
126805,train
126806,train
126807,train
126808,train
126809,valid
126810,test
126811,train
126812,train
126813,train
126814,valid
126815,train
126816,train
126817,train
126818,train
126819,train
126820,train
126821,test
126822,train
126823,train
126824,train
126825,train
126826,test
126827,train
126828,test
126829,valid
126830,train
126831,train
126832,train
126833,train
126834,test
126835,train
126836,train
126837,train
126838,test
126839,train
126840,train
126841,train
126842,train
126843,train
126844,train
126845,valid
126846,valid
126847,train
126848,train
126849,train
126850,test
126851,test
126852,train
126853,train
126854,train
126855,valid
126856,train
126857,train
126858,test
126859,test
126860,train
126861,valid
126862,train
126863,valid
126864,train
126865,valid
126866,train
126867,train
126868,train
126869,train
126870,test
126871,valid
126872,train
126873,train
126874,test
126875,test
126876,train
126877,train
126878,train
126879,train
126880,train
126881,train
126882,test
126883,train
126884,valid
126885,train
126886,train
126887,valid
126888,test
126889,valid
126890,test
126891,valid
126892,valid
126893,test
126894,train
126895,train
126896,train
126897,test
126898,train
126899,train
126900,train
126901,train
126902,train
126903,test
126904,train
126905,test
126906,valid
126907,train
126908,train
126909,train
126910,test
126911,train
126912,train
126913,test
126914,train
126915,valid
126916,test
126917,train
126918,train
126919,train
126920,train
126921,test
126922,train
126923,test
126924,valid
126925,test
126926,train
126927,valid
126928,train
126929,valid
126930,train
126931,train
126932,train
126933,test
126934,train
126935,train
126936,valid
126937,valid
126938,train
126939,test
126940,train
126941,test
126942,train
126943,valid
126944,valid
126945,train
126946,train
126947,train
126948,train
126949,train
126950,test
126951,train
126952,test
126953,train
126954,train
126955,valid
126956,train
126957,train
126958,valid
126959,valid
126960,test
126961,train
126962,train
126963,test
126964,train
126965,valid
126966,train
126967,test
126968,train
126969,train
126970,train
126971,train
126972,train
126973,test
126974,valid
126975,valid
126976,train
126977,valid
126978,test
126979,train
126980,valid
126981,train
126982,train
126983,train
126984,valid
126985,valid
126986,valid
126987,train
126988,train
126989,train
126990,train
126991,train
126992,test
126993,valid
126994,train
126995,valid
126996,train
126997,valid
126998,train
126999,train
127000,train
127001,test
127002,valid
127003,valid
127004,test
127005,train
127006,train
127007,train
127008,train
127009,train
127010,test
127011,test
127012,train
127013,train
127014,valid
127015,train
127016,valid
127017,train
127018,train
127019,train
127020,valid
127021,train
127022,train
127023,train
127024,test
127025,test
127026,train
127027,valid
127028,train
127029,test
127030,valid
127031,train
127032,train
127033,test
127034,test
127035,train
127036,train
127037,train
127038,valid
127039,train
127040,train
127041,train
127042,train
127043,valid
127044,train
127045,test
127046,train
127047,train
127048,train
127049,train
127050,train
127051,valid
127052,test
127053,train
127054,test
127055,train
127056,train
127057,train
127058,train
127059,train
127060,train
127061,train
127062,train
127063,train
127064,train
127065,train
127066,train
127067,train
127068,test
127069,train
127070,test
127071,test
127072,train
127073,train
127074,test
127075,test
127076,test
127077,test
127078,train
127079,train
127080,test
127081,valid
127082,train
127083,train
127084,test
127085,train
127086,test
127087,train
127088,test
127089,train
127090,train
127091,test
127092,valid
127093,train
127094,test
127095,train
127096,train
127097,valid
127098,test
127099,valid
127100,valid
127101,train
127102,test
127103,valid
127104,train
127105,train
127106,train
127107,train
127108,train
127109,train
127110,train
127111,train
127112,train
127113,train
127114,train
127115,valid
127116,train
127117,train
127118,train
127119,train
127120,train
127121,valid
127122,train
127123,test
127124,train
127125,test
127126,train
127127,valid
127128,train
127129,train
127130,train
127131,train
127132,train
127133,train
127134,train
127135,train
127136,valid
127137,test
127138,test
127139,test
127140,test
127141,train
127142,test
127143,train
127144,valid
127145,train
127146,train
127147,train
127148,train
127149,train
127150,train
127151,train
127152,valid
127153,train
127154,train
127155,train
127156,train
127157,train
127158,test
127159,train
127160,train
127161,train
127162,train
127163,valid
127164,valid
127165,valid
127166,train
127167,train
127168,test
127169,train
127170,train
127171,valid
127172,test
127173,train
127174,valid
127175,valid
127176,train
127177,test
127178,train
127179,test
127180,train
127181,train
127182,train
127183,train
127184,test
127185,valid
127186,valid
127187,train
127188,test
127189,train
127190,valid
127191,train
127192,train
127193,train
127194,train
127195,train
127196,train
127197,train
127198,valid
127199,valid
127200,valid
127201,train
127202,train
127203,train
127204,train
127205,train
127206,train
127207,valid
127208,train
127209,train
127210,train
127211,train
127212,train
127213,test
127214,test
127215,train
127216,train
127217,train
127218,valid
127219,valid
127220,test
127221,train
127222,train
127223,train
127224,test
127225,train
127226,valid
127227,train
127228,train
127229,train
127230,train
127231,train
127232,valid
127233,train
127234,train
127235,train
127236,train
127237,train
127238,train
127239,train
127240,train
127241,test
127242,valid
127243,train
127244,test
127245,test
127246,train
127247,train
127248,train
127249,test
127250,train
127251,train
127252,train
127253,test
127254,train
127255,valid
127256,train
127257,valid
127258,train
127259,train
127260,train
127261,train
127262,test
127263,test
127264,train
127265,train
127266,train
127267,train
127268,train
127269,train
127270,train
127271,train
127272,valid
127273,valid
127274,train
127275,train
127276,train
127277,test
127278,train
127279,train
127280,test
127281,train
127282,train
127283,train
127284,train
127285,valid
127286,valid
127287,train
127288,train
127289,test
127290,test
127291,valid
127292,train
127293,train
127294,train
127295,train
127296,train
127297,test
127298,train
127299,train
127300,valid
127301,train
127302,test
127303,test
127304,valid
127305,train
127306,train
127307,train
127308,train
127309,train
127310,train
127311,train
127312,test
127313,train
127314,valid
127315,valid
127316,train
127317,train
127318,test
127319,valid
127320,train
127321,train
127322,valid
127323,train
127324,train
127325,train
127326,train
127327,test
127328,train
127329,train
127330,train
127331,train
127332,train
127333,test
127334,train
127335,valid
127336,valid
127337,test
127338,train
127339,test
127340,train
127341,train
127342,train
127343,valid
127344,train
127345,train
127346,train
127347,test
127348,test
127349,train
127350,test
127351,train
127352,valid
127353,train
127354,train
127355,valid
127356,valid
127357,test
127358,train
127359,test
127360,train
127361,test
127362,valid
127363,train
127364,train
127365,valid
127366,valid
127367,train
127368,valid
127369,test
127370,test
127371,train
127372,test
127373,train
127374,train
127375,train
127376,train
127377,valid
127378,train
127379,train
127380,train
127381,valid
127382,valid
127383,train
127384,valid
127385,valid
127386,test
127387,train
127388,train
127389,valid
127390,test
127391,train
127392,test
127393,train
127394,train
127395,valid
127396,train
127397,train
127398,test
127399,train
127400,valid
127401,valid
127402,valid
127403,test
127404,train
127405,train
127406,train
127407,valid
127408,test
127409,train
127410,train
127411,train
127412,train
127413,train
127414,train
127415,train
127416,train
127417,valid
127418,test
127419,valid
127420,train
127421,valid
127422,valid
127423,valid
127424,train
127425,train
127426,test
127427,valid
127428,test
127429,train
127430,train
127431,train
127432,train
127433,train
127434,train
127435,train
127436,train
127437,train
127438,train
127439,test
127440,train
127441,train
127442,train
127443,train
127444,valid
127445,test
127446,train
127447,test
127448,train
127449,valid
127450,valid
127451,valid
127452,train
127453,test
127454,test
127455,valid
127456,valid
127457,train
127458,train
127459,test
127460,test
127461,train
127462,valid
127463,train
127464,train
127465,train
127466,train
127467,train
127468,train
127469,train
127470,train
127471,valid
127472,train
127473,train
127474,test
127475,valid
127476,valid
127477,test
127478,train
127479,train
127480,test
127481,train
127482,valid
127483,test
127484,train
127485,train
127486,train
127487,train
127488,valid
127489,train
127490,valid
127491,train
127492,test
127493,train
127494,train
127495,train
127496,train
127497,train
127498,test
127499,train
127500,train
127501,train
127502,train
127503,train
127504,train
127505,test
127506,train
127507,valid
127508,test
127509,train
127510,train
127511,train
127512,train
127513,train
127514,test
127515,valid
127516,train
127517,test
127518,train
127519,test
127520,train
127521,train
127522,train
127523,train
127524,train
127525,test
127526,train
127527,train
127528,test
127529,train
127530,valid
127531,train
127532,train
127533,train
127534,train
127535,train
127536,valid
127537,test
127538,valid
127539,valid
127540,valid
127541,train
127542,test
127543,test
127544,valid
127545,train
127546,valid
127547,valid
127548,valid
127549,valid
127550,valid
127551,train
127552,train
127553,valid
127554,test
127555,train
127556,train
127557,test
127558,train
127559,train
127560,train
127561,train
127562,train
127563,valid
127564,train
127565,train
127566,train
127567,train
127568,train
127569,valid
127570,valid
127571,train
127572,train
127573,train
127574,test
127575,test
127576,train
127577,valid
127578,train
127579,valid
127580,train
127581,train
127582,test
127583,valid
127584,test
127585,train
127586,test
127587,train
127588,train
127589,valid
127590,train
127591,valid
127592,train
127593,train
127594,valid
127595,train
127596,train
127597,valid
127598,valid
127599,train
127600,train
127601,test
127602,train
127603,train
127604,train
127605,valid
127606,test
127607,train
127608,train
127609,valid
127610,valid
127611,test
127612,train
127613,valid
127614,train
127615,train
127616,valid
127617,train
127618,train
127619,valid
127620,train
127621,train
127622,test
127623,train
127624,train
127625,train
127626,valid
127627,train
127628,train
127629,valid
127630,train
127631,train
127632,train
127633,train
127634,train
127635,train
127636,test
127637,valid
127638,test
127639,train
127640,train
127641,train
127642,train
127643,train
127644,train
127645,test
127646,train
127647,train
127648,train
127649,train
127650,test
127651,valid
127652,train
127653,valid
127654,train
127655,train
127656,train
127657,train
127658,train
127659,train
127660,train
127661,train
127662,train
127663,train
127664,test
127665,valid
127666,valid
127667,train
127668,test
127669,train
127670,valid
127671,valid
127672,train
127673,train
127674,valid
127675,valid
127676,train
127677,valid
127678,train
127679,test
127680,train
127681,train
127682,train
127683,train
127684,train
127685,train
127686,train
127687,test
127688,test
127689,train
127690,valid
127691,train
127692,valid
127693,test
127694,train
